HH1,HH2,LN,MWM1,MWM2,MWM3,MWMINT,MWM4,MWM5,MWM6D,MWM6M,MWM6Y,MWM8,MWM9,MWM17,MWM7H,MWM7M,MWM10H,MWM10M,MWM11,MWM12,MWM13,MWM14,MWM15,MWM22,MWM23,MWM24,MWMHINT,MWMFIN,MWB3M,MWB3Y,MWB4,MWB5,MWB6A,MWB6B,MWB7,MWB9,MWB10A,MWB10B,MWB11,MWB12A,MWB12B,MWB14,MWB15,MWB16,MWB17,MWB18,MWB19A,MWB19B,MWB19C,MWB19D,MWB19E,MWB19F,MWB19X,MWB19NR,MMT1,MMT2,MMT3,MMT4,MMT5,MMT6A,MMT6B,MMT6C,MMT6D,MMT6E,MMT6F,MMT6G,MMT6H,MMT6I,MMT9,MMT10,MMT11,MMT12,MCM1,MCM2,MCM3,MCM4,MCM5,MCM6,MCM7,MCM8,MCM9,MCM10,MCM11,MCM12,MCM15,MCM16,MCM17,MCM18M,MCM18Y,MDV1A,MDV1B,MDV1C,MDV1D,MDV1E,MVT1,MVT2,MVT3,MVT5,MVT6,MVT7A,MVT7B,MVT7X,MVT7NR,MVT8,MVT9,MVT10,MVT11,MVT12,MVT13,MVT14,MVT17,MVT18A,MVT18B,MVT18X,MVT18NR,MVT19,MVT20,MVT21,MVT22A,MVT22B,MVT22C,MVT22D,MVT22E,MVT22F,MVT22X,MMA1,MMA3,MMA4,MMA5,MMA6,MMA7,MMA8M,MMA8Y,MMA11,MSB1,MSB2U,MSB2N,MSB3,MSB4,MSB6,MSB7,MSB8,MSB9,MSB12,MSB13,MHA1,MHA2,MHA3,MHA4,MHA5,MHA6,MHA7,MHA8A,MHA8B,MHA8C,MHA10,MHA24,MHA25,MHA26,MHA27,MHA28,MHA29,MHA30,MHA31,MHA32,MHA33,MHA34,MHA35,MHA36,MTA1,MTA2,MTA3,MTA4,MTA5,MTA6,MTA7,MTA8A,MTA8B,MTA8C,MTA8D,MTA8X,MTA8NR,MTA9,MTA10,MTA11,MTA12A,MTA12B,MTA12C,MTA12X,MTA12NR,MTA13,MTA14,MTA15,MTA16,MTA17,MLS1,MLS2,MLS3,MLS4,MWM25$1,MWM25$2,MWM25$3,MWM26A$1,MWM26A$2,MWM26A$3,MWM26B$1,MWM26B$2,MWM26B$3,MWM27A$1,MWM27A$2,MWM27A$3,MWM27B$1,MWM27B$2,MWM27B$3,MWM27C$1,MWM27C$2,MWM27C$3,MWM27D$1,MWM27D$2,MWM27D$3,MWM27E$1,MWM27E$2,MWM27E$3,MWM27X$1,MWM27X$2,MWM27X$3,MWM28$1,MWM28$2,MWM28$3,HH4,HH6,HH7,HH7A,MWDOI,MWAGE,MWDOB,MWDOM,MWAGEM,MMSTATUS,mwelevel,minsurance,ethnicity,ethnicity2,mnweight,wscore,windex5,windex10,wscoreu,windex5u,windex10u,wscorer,windex5r,windex10r,PSU,stratum
450,9,1,450,9,1,204,201,204,27,12,2020,2,1,1,18,56,19,12,1,1,1,6,3,2,1,1,202,3,3,1989,31,1,1,4,2, , , , , , ,3,20,3,5,2, , , , , , , , ,0,0,0,2, , , , , , , , , , ,1,3,1,3,1,1,1,2,2, , ,2, , ,3,1,1, ,20,9,2017,2,8,8,8,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,12,2007, ,19,1,2,2,1, ,2, , , , ,1,1,2,1,2,2,1,2,2,1,2,2, , ,2,2, ,2,1,1,1,1,1,2,1,17,1,20,30,1,2, , , , , , , ,2, , , , , , , ,1,20,10,3,2,6,1,2,1, , ,2, , ,1, , ,A, , ,B, , ,C, , , , , , , , , , , ,2, , ,201,2,5,3,1452,4,1071,1296,18,1,1,2,6,2,.376935157754864,-.104789441835157,1,2, , , ,.175878917147532,2,3,450,90
450,11,1,450,11,1,204,201,204,27,12,2020,2,1,1,15,3,15,21,1,1,1,6,3,1, , ,202,3,5,1977,43,1,1,4,2, , , , , , ,2,36,3,5,1, , ,C, , , , , ,0,0,3,2, , , , , , , , , , ,1,3,1,3,1,1,1,1,2, , ,2, , ,2,1,1, ,27,7,2004,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,7,2001, ,24,2,1,2,1, ,2, , , , ,1,1,8,1,8,2,1,8,8,8, ,2, , ,2,1,2,8,2,8,1,8,1,1,1,17,2, , ,2, , , , , , , , ,2, , , , , , , ,1,20,1,2,2,6,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,201,2,5,3,1452,6,929,1219,24,1,1,1,6,2,.286409783085338,.555705990363362,3,6, , , ,.813422770621005,4,7,450,90
450,11,4,450,11,4,204,201,204,27,12,2020,2,1,1,19,19,19,30,1,1,1,1,3,2,1,1,202,3,7,2004,16,1,3,10,2,1,3,10,1,2,9, ,95, , ,1, , , ,D, , , , ,3,0,3,1,3,2,2,2,2,2,1,1,2,2, ,3,1,3,2, , , , , , ,2, , ,0,1, , , , , ,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,3,3,2,2,2,2,2,2,2,3, , ,3, , , , , ,0, , , , , , , , , , ,1,1,1,1,2,2,1,1,2,2,1,2, , ,1,2, ,1,1,1,1,1,2,2,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,15,0, ,2,8,2,2,1, , ,2, , ,4, , , , , , , , , , , , , , , , , ,X, , ,2, , ,201,2,5,3,1452,1,1255, , ,3,3,1,6,2,.392009065507899,.555705990363362,3,6, , , ,.813422770621005,4,7,450,90
450,13,3,450,13,3,204,201,204,27,12,2020,2,1,1,17,25,17,43,1,1,1,1,3,2,1,1,204,3,5,1989,31,1,3,11,2, , , , , , , ,95, , ,1,A, , , , , , , ,0,2,2,2, , , , , , , , , , ,1,3,1,3,1,1,1,0,1,0,1,2, , ,2,1,1, ,28,2,2017,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,3, , ,1,2,1,1,2015, ,20,3,1,2,3,32,2, , , , ,1,1,2,1,2,2,1,1,2,2,1,2, , ,2,2, ,1,1,2,1,1,2,2,1,16,2, , ,1,2, , , , , , , ,2, , , , , , , ,1,19,10,5,3,6,1,2,1, , ,2, , ,3, , , , , , , , , , , , , , ,E, , , , , ,2, , ,201,2,5,3,1452,4,1073,1381,25,2,3,1,1,1,.383171087184481,.380857956107216,2,4, , , ,.644650536783027,3,5,450,90
450,15,1,450,15,1,201,201,201,27,12,2020,1,1,1,18,6,18,30,1,1,1,1,1, , , ,201,3,1,1988,32,1,3,10,2, , , , , , , ,24,3,1,1,A, , , , , , , ,2,0,3,1,3,1,1,1,1,1,2,2,1,2, ,3,1,3,2, , , , , , ,2, , ,0,1, , , , , ,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,1,2,2,2,2,2,2,1,3, , ,1,2,2,10,2013, ,25,4,2, , , , , , , , ,1,1,1,1,2,8,1,1,8,2,8,1,1,1, ,2, ,1,1,8,2,2,2,2,1,19,2, , ,2, , , , , , , , ,2, , , , , , , ,2, , , ,3,6,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,201,2,5,3,1452,4,1057,1366,25,2,3,1,1,1,.757473540925378,.532332512541621,3,6, , , ,.790861498592298,4,7,450,90
450,17,3,450,17,3,201,201,201,27,12,2020,2,1,1,17,23,17,38,1,1,1,1,3,2,2, ,203,3,5,1988,32,1,1,2,2, , , , , , ,1,95, , ,2, , , , , , , , ,0,0,1,2, , , , , , , , , , ,1,3,1,3,2, , , , , , ,2, , ,0,1, , , , , ,8,8,8,8,8,2, , , , , , , , , ,2, , , , , , , , , , , ,3,2,2,2,2,2,2,2,2,3, , ,3, , , , , ,0, , , , , , , , , , ,1,1,8,8,8,8,2,8,8,8, ,1,3,8, ,2, ,1,8,8,8,8,8,8,1,22,1,14,30,1,1, ,B, , , , ,5,2, , , , , , , ,1,22,2,2,3,7,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,201,2,5,3,1452,4,1061, , ,3,1,2,1,1,.383171087184481,.253915645650881,2,4, , , ,.522119349083862,3,5,450,90
450,19,1,450,19,1,201,201,201,27,12,2020,1,1,1,17,7,17,19,1,1,1,1,3, , , ,201,3,11,1985,35,1,1,3,1, , , , , , ,3,95, , ,1,A, , , , , , , ,1,0,1,2, , , , , , , , , , ,1,3,1,3,1,2, , ,1,3,0,2, , ,3,1,2,2,23,2,2019,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,1,2,2,2,2,2,2,2,3, , ,1,2,2,98,2005, ,25,4,1, , , , , , , , ,1,1,1,1,2,8,1,8,8,8, ,1,1,1, ,2, ,2,2,8,8,1,2,2,1,15,1,10,30,2, , , , , , , , ,2, , , , , , , ,1,17,6,3,4,4,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,201,2,5,3,1452,5,1031,1262,19,2,1,1,6,2,.358572084793544,-.799504831383343,1,1, , , ,-.494695783188555,1,2,450,90
451,2,1,451,2,1,201,201,201,27,12,2020,1,1,1,20,19,20,35,1,1,1,1,3, , , ,201,3,2,1979,41,1,4, , , , , , , , , ,22,3,2,1,A, , , , ,F, , ,0,0,3,1,3,2,1,1,1,2,2,2,2,2, ,3,1,3,1,1,2,0,2, , ,2, , ,2,1,1, ,30,1,2013,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,4,3,2,2,2,2,2,2,2,1,2, , , ,1,6,2007, ,22,2,7,1,1, ,2, , , , ,1,1,2,1,2,8,1,2,2,2, ,1,1,1, ,1,2,1,1,2,2,2,2,2,1,12,2, , ,2, , , , , , , , ,2, , , , , , , ,1,5,30,4,2,8,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,201,2,5,3,1452,6,950,1290,28,1,4,1,1,1,1.35517865280802,.598594634835109,3,6, , , ,.854821076095665,4,7,451,15
451,4,2,451,4,2,204,201,204,26,12,2020,1,1,1,13,52,14,8,1,1,1,1,3, , , ,204,3,10,1979,41,1,3,12,1, , , , , , , ,14,1,5,1,A, , , , ,F, , ,3,0,3,2, , , , , , , , , , ,1,3,1,3,1,1,1,2,2, , ,2, , ,3,1,1, ,27,12,2020,2,2,2,8,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,10,2006, ,26,3,8,2,1, ,2, , , , ,1,1,2,1,2,2,1,1,2,2,1,1,3,1, ,2, ,1,1,2,2,2,2,1,1,18,2, , ,2, , , , , , , , ,2, , , , , , , ,1,18,2,3,1,7,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,201,2,5,3,1452,6,958,1282,27,1,3,1,1,1,1.35517865280802,.731960763962691,4,7, , , ,.983552860967849,4,8,451,15
451,6,3,451,6,3,204,201,204,29,12,2020,2,2,2,10,10, , , , , , , , , , ,203, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,201,2,5,3, , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,451,15
451,8,2,451,8,2,201,201,201,26,12,2020,1,1,1,20,1,20,16,1,1,1,1,3,1, , ,202,3,7,1986,34,1,2,8,2, , , , , , , ,95, , ,2, , , , , , , , ,0,0,3,1,0, , , , , , , , , ,2, ,1,3,1,1,1,1,2, , ,2, , ,2,1,1, ,23,3,2015,2,1,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,3,2,2,2,2,2,2,2,2,1,2, , , ,1,12,2009, ,20,1,2,1,1, ,2, , , , ,1,1,8,1,2,8,1,1,1,8,1,1,3,1, ,1,2,2,2,1,2,8,2,2,1,18,1,10,30,1,2, , , , , , , ,2, , , , , , , ,1,15,6,5,2,9,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,201,2,5,3,1452,4,1039,1320,23,1,2,2,1,1,.900196418098256,.462307726960662,3,5, , , ,.723270006718785,3,6,451,15
451,10,1,451,10,1,204,201,204,27,12,2020,2,1,1,20,29,20,49,1,1,1,1,3,2,2, ,204,3,10,1972,48,1,1,5,2, , , , , , ,2,20,3,1,2, , , , , , , , ,0,0,1,2, , , , , , , , , , ,2, ,1,2,1,1,1,0,1,1,0,2, , ,2,1,1, ,28,6,2000,2,1,2,1,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,98,1992, ,20,1,6,2,1, ,2, , , , ,1,1,1,1,2,2,1,1,1,1,2,2, , ,2,2, ,2,2,1,1,1,1,1,1,20,1,15,30,2, , , , , , , , ,2, , , , , , , ,1,18,30,8,3,5,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,201,2,5,3,1452,7,874,1116,20,1,1,2,1,1,.839902842603509,.2409988691281,2,4, , , ,.509651418077316,3,5,451,15
451,10,5,451,10,5,204,201,204,27,12,2020,2,1,1,20,1,20,18,1,1,1,6,3,2,1,1,204,3,1,2000,20,1,2,9,1,2, , ,2, , , ,95, , ,1, , , , ,E, , , ,3,0,1,1,0, , , , , , , , , ,2, ,1,3,2, , , , , , ,2, , ,0,1, , , , , ,2,2,2,2,2,2, , , , , , , , , ,1,1,1,23,1,1,2, , , , ,3,2,2,2,2,2,2,2,2,2,3, , ,3, , , , , ,18,2,2,1,3,19,2, , , , ,1,2,1,1,2,2,1,1,1,1,8,2, , ,1,2, ,1,1,1,1,2,2,1,1,13,1,23,30,1,2, , , , , , , ,2, , , , , , , ,1,13,10,7,3,6,1,1,1, , ,2, , ,5, , , , , , , , , , , , , , , , , ,X, , ,2, , ,201,2,5,3,1452,2,1201, , ,3,2,1,1,1,1.45145677874174,.2409988691281,2,4, , , ,.509651418077316,3,5,451,15
451,12,3,451,12,3,204,201,204,26,12,2020,2,1,1,21,20,22,12,1,1,1,1,3,2,1,1,204,3,8,1990,30,1,3,11,1, , , , , , , ,95, , ,1,A, , , , , , , ,2,0,0,1,0, , , , , , , , , ,1,3,1,3,1,1,1,0,2, , ,2, , ,1,1, , , ,1,2020,2,1,1,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,5,2019, ,21,1,3,2,1, ,2, , , , ,1,1,2,1,2,2,1,1,1,2,1,2, , ,2,2, ,1,2,1,1,1,1,1,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,18,10,5,2,6,2,2,1, , ,2, , ,3, , , , , , , , ,C, , , , , , , , , , , ,2, , ,201,2,5,3,1452,4,1088,1433,28,1,3,1,1,1,1.05279806569473,.654432604664029,4,7, , , ,.908718730370684,4,8,451,15
451,16,3,451,16,3,204,201,204,26,12,2020,2,1,1,20,5,20,22,1,1,1,1,3,2,1,1,204,3,9,1984,36,1,2,9,2, , , , , , , ,95, , ,1, , , , ,E, , , ,2,0,3,2, , , , , , , , , , ,1,2,1,2,1,1,1,1,2, , ,2, , ,2,1,1, ,24,1,2012,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,4,2006, ,22,1,1,2,1, ,2, , , , ,1,1,2,1,2,2,1,1,2,2,1,2, , ,1,2, ,2,1,1,1,2,1,2,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,20,2,5,2,6,2,1,1, , ,2, , ,3, , , , , ,B, , , , , , , , , , , , , , ,2, , ,201,2,5,3,1452,5,1017,1276,21,1,2,1,1,1,1.0150163318336,.652769081339825,4,7, , , ,.907113012876279,4,8,451,15
451,20,3,451,20,3,204,201,204,26,12,2020,2,1,1,17,27,17,42,1,1,1,1,3,2,1,1,204,3,8,1995,25,1,3,11,2, , , , , , , ,2,3,5,1, , , , ,E, , , ,3,0,3,2, , , , , , , , , , ,1,3,1,3,2, , , , , , ,2, , ,0,1, , , , , ,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,10,2018, ,23,2,1,2,1, ,2, , , , ,1,1,2,1,1,2,1,1,2,1,8,1,1,1, ,2, ,2,2,1,2,2,2,1,1,21,2, , ,2, , , , , , , , ,2, , , , , , , ,1,22,2,4,2,8,1,1,1, , ,2, , ,3, , , , , , , , , , , , , , ,E, , , , , ,2, , ,201,2,5,3,1452,3,1148,1426,23,1,3,1,1,1,2.23770442566581,.260660633903016,2,4, , , ,.528629955504841,3,5,451,15
452,14,2,452,14,2,244,241,244,19,11,2020,2,1,1,18,7,18,12,1,1,1,1,3,2,1,1,243,3,7,1991,29,1,5, , , , , , , , , ,95, , ,1,A, , , , , , , ,3,2,3,1,1,2,2,2,2,2,2,2,2,2,1,3,1,3,1,1,0,1,2, , ,2, , ,1,1, , , ,7,2019,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,3,2015, ,20,1,2,2,1, ,2, , , , ,1,1,2,1,2,2,1,1,1,1,1,2, , ,2,2, ,1,1,1,1,1,2,1,1,18,1,10,30,2, , , , , , , , ,2, , , , , , , ,1,18,2,5,1,8,1,1,1, , ,2, , ,2, , , , , , , , ,C, , , , , , , , , , , ,2, , ,241,1,5,3,1451,3,1099,1383,23,1,5,1,1,1,.94122820165729,1.06232391371963,5,10,.920848558234517,5,9, , , ,452,15
452,16,3,452,16,3,244,241,244,18,11,2020,2,1,1,21,6,21,32,1,1,1,1,3,2,1,1,243,3,8,1982,38,1,4, , , , , , , , , ,95, , ,1,A, , , , ,F, , ,3,2,3,1,3,2,2,2,2,2,2,2,2,2,1,2,1,3,1,1,1,1,2, , ,2, , ,2,1,1, ,36,6,2019,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,1,1,2,2,2,2,2,2,2,1,2, , , ,1,1,2016, ,22,2,2,1,1, ,2, , , , ,1,1,2,1,2,2,1,2,2,2, ,1,1,1, ,2, ,1,1,1,1,1,2,2,2, , , , ,2, , , , , , , , ,2, , , , , , , ,2, , , ,2,7,1,1,1, , ,2, , ,3, , , , , ,B, , ,C, , , , , , , , , , , ,2, , ,241,1,5,3,1451,5,992,1393,33,1,4,1,1,1,.721659243765388,.843000870505817,4,8,.460085862407178,3,6, , , ,452,15
452,18,4,452,18,4,244,241,244,18,11,2020,2,2,2,22,9, , , , , , , , , , ,243, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,241,1,5,3, , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,452,15
453,1,3,453,1,3,244,241,244,23,11,2020,2,2,3,9,20, , , , , , , , , , ,244, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,241,2,5,3, , , , , , , , ,3,2,0,0,0,0,0,0,0,0,0,0,453,50
453,3,1,453,3,1,241,241,241,21,11,2020,1,1,1,16,36,17,6,1,1,1,3,2,1, , ,241,3,1,1980,40,1,1,5,1, , , , , , ,3,95, , ,2, , , , , , , , ,0,0,3,2, , , , , , , , , , ,2, ,1,3,1,1,0,2,2, , ,2, , ,2,1,1, ,25,2,2007,1,2,2,1,2,2, , , , , , , , , ,2, , , , , , , , , , , ,1,1,9,2,2,2,2,2,2,1,2, , , ,1,3,2004, ,23,1,1,2,1, ,2, , , , ,1,1,2,2,2,2,2,2,2,2, ,2, , ,2,2, ,2,2,2,2,2,2,9,2, , , , ,2, , , , , , , , ,9, , , , , , , ,1,19,30,25,1,10,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,241,2,5,3,1451,6,961,1251,24,1,1,2,3,2,.100019927171817,-.17390293297967,1,2, , , ,.109167053108427,2,3,453,50
453,5,4,453,5,4,244,241,244,21,11,2020,2,1,1,11,34,12,1,1,1,1,1,3,2,1,1,242,3,5,1994,26,1,3,12,1, , , , , , , ,95, , ,2, , , , , , , , ,2,2,3,1,0, , , , , , , , , ,1,3,1,2,1,1,2,0,2, , ,2, , ,2,1,1, ,20,8,2017,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,1,2,2,2,2,2,2,2,1,2, , , ,1,5,2014, ,20,2,1,2,1, ,2, , , , ,1,1,1,1,2,2,1,1,1,1,2,2, , ,2,2, ,1,1,1,1,1,2,1,1,16,2, , ,2, , , , , , , , ,2, , , , , , , ,1,22,1,4,2,9,2,1,1, , ,2, , ,4, , , , , ,B, , ,C, , , , , , , , , , , ,2, , ,241,2,5,3,1451,3,1133,1373,20,1,3,2,3,2,.134798626686886,.120740846566735,2,3, , , ,.393572245720786,2,4,453,50
453,5,5,453,5,5,241,241,241,21,11,2020,1,1,1,11,34,11,58,1,1,1,1,3, , , ,242,3,3,2000,20,1,3,12,1,2, , ,2, , , ,95, , ,2, , , , , , , , ,3,0,3,1,0, , , , , , , , , ,1,3,1,3,2, , , , , , ,2, , ,0,1, , , , , ,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,3, , ,3, , , , , ,0, , , , , , , , , , ,1,1,1,1,2,2,1,1,1,1,1,2, , ,2,2, ,1,1,1,1,2,2,2,1,15,2, , ,2, , , , , , , , ,1,2, , , , , , ,1,16,10,6,1,10,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,241,2,5,3,1451,2,1203, , ,3,3,2,3,2,.181042199095843,.120740846566735,2,3, , , ,.393572245720786,2,4,453,50
453,7,1,453,7,1,244,241,244,22,11,2020,1,1,1,8,44,9,7,1,1,1,1,3, , , ,243,3,1,1976,44,2, , , , , , , , , ,1,15,3,5,2, , , , , , , , ,0,3,3,2, , , , , , , , , , ,1,0,1,3,1,1,3,0,2, , ,2, , ,3,1,1, ,25,4,2010,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,12,2000, ,18,1,2,2,1, ,9, , , , ,1,8,2,2,2,2,8,1,1,2,2,2, , ,2,2, ,2,1,1,8,2,1,1,1,18,1,17,30,2, , , , , , , , ,2, , , , , , , ,1,19,1,3,1,10,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,241,2,5,3,1451,6,913,1212,24,1,0,2,1,1,.100019927171817,-.879836413974441,1,1, , , ,-.57223592082475,1,2,453,50
453,7,3,453,7,3,244,241,244,22,11,2020,2,1,1,15,2,15,15,1,1,1,1,3,2,1,1,243,3,6,2005,15,1,2,8,1,2, , ,1,2,8, ,95, , ,2, , , , , , , , ,0,0,2,2, , , , , , , , , , ,1,3,1,3,2, , , , , , ,2, , ,0,1, , , , , ,2,2,2,8,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,1,2,3, , ,3, , , , , ,0, , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , ,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,14,1,2,1,7,1,1,1, , ,2, , ,3, , , , , ,B, , ,C, , , , , , , , , , , ,2, , ,241,2,5,3,1451,1,1266, , ,3,2,2,1,1,.136897272713305,-.879836413974441,1,1, , , ,-.57223592082475,1,2,453,50
453,9,1,453,9,1,244,241,244,21,11,2020,1,1,1,18,57,19,33,1,1,1,3,1, , , ,243,3,2,1979,41,1,1,1,2, , , , , , ,3,16,3,5,1, , , , , , ,X, ,0,3,2,2, , , , , , , , , , ,2, ,1,2,1,1,1,1,2, , ,2, , ,2,1,1, ,24,5,2007,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,1,2,2,2,2,2,2,2,2,1,2, , , ,1,2,2004, ,24,1,3,2,1, ,2, , , , ,1,1,8,1,2,2,8,1,8,1,8,2, , ,2,2, ,2,2,8,8,2,1,2,1,22,2, , ,2, , , , , , , , ,2, , , , , , , ,1,17,1,3,2,10,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,241,2,5,3,1451,6,950,1250,25,1,1,1,3,2,.100019927171817,-.323725343863427,1,2, , , ,-.0354491736133469,1,2,453,50
453,9,3,453,9,3,244,241,244,21,11,2020,2,1,1,19,34,19,50,1,1,1,3,3,2,1,1,243,3,2,2005,15,1,3,10,2,1,3,10,1,2,9, ,95, , ,1, , , ,D, , , , ,2,2,0,1,2,2,1,1,2,2,1,2,2,2, ,1,1,2,2, , , , , , ,2, , ,0,1, , , , , ,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,1,2,2,2,2,2,2,2,2,3, , ,3, , , , , ,0, , , , , , , , , , ,1,2,2,2,1,2,1,1,1,1,2,2, , ,2,2, ,2,1,2,2,2,2,1,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,15,1,3,2,8,1,1,1, , ,2, , ,3, , , , , , , , ,C, , , , , , , , , , , ,2, , ,241,2,5,3,1451,1,1262, , ,3,3,1,3,2,.136897272713305,-.323725343863427,1,2, , , ,-.0354491736133469,1,2,453,50
453,11,4,453,11,4,241,241,241,22,11,2020,2,1,1,19,51,20,22,2,1,3,3,1,2,2, ,243,3,1,1988,32,1,1,5,1, , , , , , ,1,95, , ,2, , , , , , , , ,0,3,3,2, , , , , , , , , , ,2, ,1,3,1,2, , ,1,1,0,2, , ,1,1, , , ,2,2013,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,2,2012, ,24,1,3,2,1, ,2, , , , ,1,9,2,1,8,8,8,8,2,8, ,2, , ,2,2, ,2,8,2,2,8,8,1,2, , , , ,2, , , , , , , , ,2, , , , , , , ,1,18,30,3,1,10,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,241,2,5,3,1451,4,1057,1346,24,1,1,2,3,2,.1071999945844,-1.04879110035932,1,1, , , ,-.735319594941425,1,1,453,50
453,13,1,453,13,1,244,241,244,21,11,2020,1,1,1,9,45,10,16,1,1,1,1,3, , , ,244,3,5,1982,38,1,4, , , , , , , , , ,95, , ,1,A, , , , , , , ,2,3,3,1,0, , , , , , , , , ,1,3,1,2,1,1,2,0,2, , ,2, , ,2,1,1, ,30,1,2015,2,2,2,2,2,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , ,1,1,2011, ,29,1,4,2,1, ,2, , , , ,1,1,2,1,2,2,1,1,1,1,2,2, , ,1,2, ,1,1,1,1,1,2,1,1,6,2, , ,2, , , , , , , , ,2, , , , , , , ,1,11,4,10,2,7,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,241,2,5,3,1451,5,989,1333,28,1,4,1,3,2,.1592106042603,-.680109472697153,1,1, , , ,-.379449297970225,1,2,453,50
